PAR_ID,CODIGO_A,CODIGO_B,DEPARTAMENTO,MUNICIPIO_ZONA,ESTABLECIMIENTO_A,ESTABLECIMIENTO_B,SIMILITUD,TIPO_COINCIDENCIA,MISMA_DIRECCION,MISMO_TELEFONO,MISMO_SERVICIO_VISIBLE,DECISION,REVISION_MANUAL_RECOMENDADA,JUSTIFICACION,FILAS_ELIMINADAS
PD12368,10-01-0182-46,10-01-0183-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,Colegio Privado Mixto Rafael Landivar,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12369,10-01-0182-46,10-01-0281-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12370,10-01-0182-46,10-01-0282-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12371,10-01-0182-46,10-01-0283-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12372,10-01-0182-46,10-01-0284-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12373,10-01-0182-46,10-01-0285-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12374,10-01-0182-46,10-01-0381-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12375,10-01-0183-46,10-01-0281-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12376,10-01-0183-46,10-01-0282-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12377,10-01-0183-46,10-01-0283-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12378,10-01-0183-46,10-01-0284-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12379,10-01-0183-46,10-01-0285-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12380,10-01-0183-46,10-01-0381-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12381,10-01-0184-46,10-01-0189-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12382,10-01-0184-46,10-01-0190-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12383,10-01-0184-46,10-01-0191-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12384,10-01-0184-46,10-01-0363-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12385,10-01-0184-46,10-01-0400-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12386,10-01-0186-46,10-01-0322-46,Suchitepéquez,Mazatenango,Colegio Bilingüe Americano,Colegio Bilingüe Americano,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12387,10-01-0189-46,10-01-0190-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12388,10-01-0189-46,10-01-0191-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12389,10-01-0189-46,10-01-0363-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12390,10-01-0189-46,10-01-0400-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12391,10-01-0190-46,10-01-0191-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12392,10-01-0190-46,10-01-0363-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12393,10-01-0190-46,10-01-0400-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12394,10-01-0191-46,10-01-0363-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12395,10-01-0191-46,10-01-0400-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Nuestra Señora del Carmen,Colegio Privado Mixto Nuestra Señora del Carmen,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12396,10-01-0193-46,10-01-0289-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Santa María del Camino,Colegio Privado Mixto Santa María del Camino,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12397,10-01-0193-46,10-01-0911-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Santa María del Camino,Colegio Privado Mixto Santa María del Camino,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12398,10-01-0195-46,10-01-0196-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12399,10-01-0195-46,10-01-0404-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12400,10-01-0195-46,10-01-2289-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12401,10-01-0195-46,10-01-2531-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12402,10-01-0196-46,10-01-0404-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12403,10-01-0196-46,10-01-2289-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12404,10-01-0196-46,10-01-2531-46,Suchitepéquez,Mazatenango,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,Colegio Centro Educativo Integral Cristiano Fuente de Bendicion,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12405,10-01-0202-46,10-01-0247-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Perpetuo Socorro""","Colegio Privado Mixto ""Perpetuo Socorro""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12406,10-01-0202-46,10-01-0297-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Perpetuo Socorro""","Colegio Privado Mixto ""Perpetuo Socorro""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12407,10-01-0205-46,10-01-0206-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12408,10-01-0205-46,10-01-0346-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12409,10-01-0205-46,10-01-0347-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12410,10-01-0205-46,10-01-0401-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12411,10-01-0205-46,10-01-1951-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12412,10-01-0205-46,10-01-2685-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12413,10-01-0206-46,10-01-0346-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12414,10-01-0206-46,10-01-0347-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12415,10-01-0206-46,10-01-0401-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12416,10-01-0206-46,10-01-1951-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12417,10-01-0206-46,10-01-2685-46,Suchitepéquez,Mazatenango,Colegio de Estudios Superiores Integrales,Colegio de Estudios Superiores Integrales,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12418,10-01-0209-46,10-01-0210-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Centro Educativo Mazateco""","Colegio Privado Mixto ""Centro Educativo Mazateco""",1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12419,10-01-0228-46,10-01-0230-46,Suchitepéquez,Mazatenango,Colegio Panamericano No. 8,Colegio Panamericano No. 8,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12420,10-01-0228-46,10-01-0231-46,Suchitepéquez,Mazatenango,Colegio Panamericano No. 8,Colegio Panamericano No. 8,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12421,10-01-0230-46,10-01-0231-46,Suchitepéquez,Mazatenango,Colegio Panamericano No. 8,Colegio Panamericano No. 8,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12422,10-01-0234-46,10-01-2340-46,Suchitepéquez,Mazatenango,"Instituto Tecnológico Privado Urbano Mixto ""Ferdinand Lassalle""","Instituto Tecnológico Privado Urbano Mixto ""Ferdinand Lassalle""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12423,10-01-0235-46,10-01-0237-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Juan Dieguez Olaverri,Colegio Privado Mixto Juan Dieguez Olaverri,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
